CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Score,RFM_Segment
15898,1,84,1383.83,3,3,3,9,333
15899,369,4,56.25,1,1,1,3,111
15900,24,47,337.28,3,2,1,6,321
15901,17,111,351.73,3,3,1,7,331
15903,10,74,5126.76,3,3,3,9,333
15904,8,30,164.68,3,2,1,6,321
15906,20,150,1567.69,3,3,3,9,333
15907,4,226,882.72,3,3,2,8,332
15909,174,7,191.94,1,1,1,3,111
15910,1,266,1228.88,3,3,3,9,333
15912,178,19,264.62,1,1,1,3,111
15916,16,151,1502.86,3,3,3,9,333
15917,248,12,123.1,1,1,1,3,111
15918,191,40,334.23,1,2,1,4,121
15919,20,122,525.69,3,3,2,8,332
15920,154,60,167.5,1,2,1,4,121
15921,173,24,323.03,1,2,1,4,121
15922,373,11,369.5,1,1,1,3,111
15923,373,21,127.08,1,1,1,3,111
15925,194,12,207.15,1,1,1,3,111
15930,67,21,426.63,2,1,2,5,212
15932,4,115,2495.87,3,3,3,9,333
15933,21,74,1107.46,3,3,2,8,332
15935,239,12,416.86,1,1,2,4,112
15937,64,7,145.35,2,1,1,4,211
15938,112,18,404.58,1,1,2,4,112
15939,90,76,6115.01,2,3,3,8,233
15940,311,1,35.8,1,1,1,3,111
15942,134,14,337.44,1,1,1,3,111
15944,277,6,325.1,1,1,1,3,111
15945,365,2,181,1,1,1,3,111
15947,83,29,1708.24,2,2,3,7,223
15948,8,60,955.24,3,2,2,7,322
15949,17,19,364.72,3,1,1,5,311
15950,32,97,1744.71,2,3,3,8,233
15951,9,41,708.22,3,2,2,7,322
15952,34,84,781.91,2,3,2,7,232
15953,15,97,1657.28,3,3,3,9,333
15955,24,183,4416.26,3,3,3,9,333
15957,32,42,428.89,2,2,2,6,222
15958,74,7,104.35,2,1,1,4,211
15963,20,28,470.76,3,2,2,7,322
15965,17,111,808.87,3,3,2,8,332
15967,23,80,397.68,3,3,2,8,332
15969,3,20,666.1,3,1,2,6,312
15970,304,11,314.1,1,1,1,3,111
15971,18,35,4199.85,3,2,3,8,323
15973,367,4,307.82,1,1,1,3,111
15974,39,176,3442.15,2,3,3,8,233
15975,84,24,371.01,2,2,1,5,221
15976,165,96,427.64,1,3,2,6,132
15977,17,65,1054.73,3,2,2,7,322
15978,77,49,1098.78,2,2,2,6,222
15980,89,43,2398.86,2,2,3,7,223
15981,25,97,3408.48,3,3,3,9,333
15983,22,112,1465.12,3,3,3,9,333
15984,3,258,2780.63,3,3,3,9,333
15985,123,37,1142.42,1,2,2,5,122
15986,30,14,168.12,2,1,1,4,211
15987,12,128,1432.77,3,3,3,9,333
15988,19,26,156.78,3,2,1,6,321
15990,44,52,792.11,2,2,2,6,222
15992,4,3,41.99,3,1,1,5,311
15993,9,543,2777.67,3,3,3,9,333
15994,55,32,414.27,2,2,2,6,222
15996,88,127,1032.58,2,3,2,7,232
15998,37,504,3080.22,2,3,3,8,233
16000,3,9,12393.7,3,1,3,7,313
16003,30,103,2735.37,2,3,3,8,233
16005,12,201,578.71,3,3,2,8,332
16006,211,8,101.4,1,1,1,3,111
16007,48,381,1693.81,2,3,3,8,233
16008,24,33,478.78,3,2,2,7,322
16009,22,82,972.11,3,3,2,8,332
16010,246,79,392.4,1,3,2,6,132
16011,8,210,3352.96,3,3,3,9,333
16012,35,94,1415.29,2,3,3,8,233
16013,4,139,37130.6,3,3,3,9,333
16014,38,138,646.83,2,3,2,7,232
16015,4,181,704.55,3,3,2,8,332
16016,3,224,1465.51,3,3,3,9,333
16017,47,32,211.88,2,2,1,5,221
16018,39,28,408.9,2,2,2,6,222
16019,47,160,3786.24,2,3,3,8,233
16020,17,46,851.01,3,2,2,7,322
16022,260,71,602.63,1,2,2,5,122
16023,46,101,719.81,2,3,2,7,232
16024,12,63,251.03,3,2,1,6,321
16025,30,28,439.66,2,2,2,6,222
16026,43,32,236.09,2,2,1,5,221
16027,92,16,934.62,1,1,2,4,112
16029,39,241,80850.84,2,3,3,8,233
16030,310,29,331.24,1,2,1,4,121
16031,92,98,547.9,1,3,2,6,132
16033,6,1128,8778.82,3,3,3,9,333
16034,196,22,437.7,1,1,2,4,112
16036,87,55,758.92,2,2,2,6,222
16037,270,39,855.02,1,2,2,5,122
16038,8,26,471.78,3,2,2,7,322
16040,65,65,1313.55,2,2,3,7,223
16041,31,6,3166.4,2,1,3,6,213
16042,22,70,1177.47,3,2,2,7,322
16043,38,39,773.99,2,2,2,6,222
16045,120,83,1340.7,1,3,3,7,133
16048,373,8,256.44,1,1,1,3,111
16049,40,299,1074.81,2,3,2,7,232
16050,174,10,137.9,1,1,1,3,111
16052,54,34,362.06,2,2,1,5,221
16053,33,84,1511.95,2,3,3,8,233
16054,145,70,783.9,1,2,2,5,122
16055,221,8,134.8,1,1,1,3,111
16056,45,66,650.75,2,2,2,6,222
16057,16,121,2263.12,3,3,3,9,333
16059,66,178,1453.16,2,3,3,8,233
16062,10,64,1153.62,3,2,2,7,322
16063,260,23,335.32,1,1,1,3,111
16065,365,73,367.14,1,3,1,5,131
16066,17,101,1521.04,3,3,3,9,333
16070,22,33,852.15,3,2,2,7,322
16071,45,21,326.24,2,1,1,4,211
16072,288,23,584.32,1,1,2,4,112
16073,297,1,122.4,1,1,1,3,111
16076,3,129,2234.73,3,3,3,9,333
16078,284,1,79.2,1,1,1,3,111
16079,17,21,1352,3,1,3,7,313
16080,82,10,217.16,2,1,1,4,211
16081,56,223,2799.42,2,3,3,8,233
16083,101,31,1317.62,1,2,3,6,123
16084,299,38,436.18,1,2,2,5,122
16085,23,167,981.51,3,3,2,8,332
16086,59,39,1121.39,2,2,2,6,222
16091,155,18,315.06,1,1,1,3,111
16092,115,51,817.86,1,2,2,5,122
16093,107,1,17,1,1,1,3,111
16094,12,63,1078.23,3,2,2,7,322
16096,264,12,320.62,1,1,1,3,111
16097,240,10,185.05,1,1,1,3,111
16098,88,67,2005.63,2,2,3,7,223
16099,50,39,731.9,2,2,2,6,222
16101,71,76,1290.7,2,3,3,8,233
16102,42,57,1842.14,2,2,3,7,223
16103,7,48,1429.64,3,2,3,8,323
16104,62,28,298.21,2,2,1,5,221
16105,249,13,336.96,1,1,1,3,111
16106,66,6,108.38,2,1,1,4,211
16107,18,31,3204.16,3,2,3,8,323
16108,85,48,842.5,2,2,2,6,222
16109,219,18,611.88,1,1,2,4,112
16110,45,342,1320.95,2,3,3,8,233
16112,143,16,195.74,1,1,1,3,111
16113,183,30,161.38,1,2,1,4,121
16114,171,8,135.75,1,1,1,3,111
16115,10,279,1660.88,3,3,3,9,333
16116,212,34,612.78,1,2,2,5,122
16117,190,30,232.21,1,2,1,4,121
16119,8,16,423.36,3,1,2,6,312
16120,59,30,1309.14,2,2,3,7,223
16121,57,204,854.66,2,3,2,7,232
16122,73,38,684.42,2,2,2,6,222
16123,52,16,307.78,2,1,1,4,211
16124,317,11,249,1,1,1,3,111
16125,367,13,289.35,1,1,1,3,111
16126,29,117,6287.77,2,3,3,8,233
16127,39,40,656.25,2,2,2,6,222
16128,18,89,1880.22,3,3,3,9,333
16131,52,78,3506.54,2,3,3,8,233
16133,4,338,14589.04,3,3,3,9,333
16134,22,35,618.09,3,2,2,7,322
16135,263,21,517.55,1,1,2,4,112
16136,60,37,709.38,2,2,2,6,222
16139,19,31,635.41,3,2,2,7,322
16140,66,35,725.18,2,2,2,6,222
16141,88,30,620.4,2,2,2,6,222
16142,250,37,535.34,1,2,2,5,122
16143,3,117,2424.94,3,3,3,9,333
16144,247,1,175.2,1,1,1,3,111
16145,9,224,3799.49,3,3,3,9,333
16146,157,29,734.13,1,2,2,5,122
16147,134,22,375,1,1,1,3,111
16148,296,1,76.32,1,1,1,3,111
16149,5,18,280.52,3,1,1,5,311
16150,43,117,2053.02,2,3,3,8,233
16152,269,29,1829.04,1,2,3,6,123
16153,50,89,1824.23,2,3,3,8,233
16156,9,128,3092.04,3,3,3,9,333
16157,16,18,656.69,3,1,2,6,312
16159,282,14,348.2,1,1,1,3,111
16160,65,20,1025.44,2,1,2,5,212
16161,2,471,5533.67,3,3,3,9,333
16162,252,2,37.4,1,1,1,3,111
16163,232,6,856.6,1,1,2,4,112
16164,17,34,822.48,3,2,2,7,322
16168,11,98,3787.6,3,3,3,9,333
16169,8,85,1822.97,3,3,3,9,333
16170,51,125,1885.05,2,3,3,8,233
16171,59,3,73.2,2,1,1,4,211
16172,95,69,1140.21,1,2,2,5,122
16173,16,84,1418.32,3,3,3,9,333
16174,126,23,1009.55,1,1,2,4,112
16175,94,58,1037.59,1,2,2,5,122
16177,50,15,331.95,2,1,1,4,211
16178,138,8,197.9,1,1,1,3,111
16179,61,11,215.83,2,1,1,4,211
16180,100,162,10254.18,1,3,3,7,133
16181,73,11,305.54,2,1,1,4,211
16182,72,28,6617.65,2,2,3,7,223
16183,67,15,338.71,2,1,1,4,211
16184,64,45,1158.79,2,2,2,6,222
16185,17,31,529.41,3,2,2,7,322
16186,23,218,4006.94,3,3,3,9,333
16187,32,295,6911.44,2,3,3,8,233
16188,45,67,981.86,2,2,2,6,222
16189,16,11,215.48,3,1,1,5,311
16190,40,6,215.08,2,1,1,4,211
16191,3,134,5180.52,3,3,3,9,333
16193,237,19,314.45,1,1,1,3,111
16198,75,15,400.681,2,1,2,5,212
16200,4,172,1068.87,3,3,2,8,332
16201,3,111,1863.47,3,3,3,9,333
16202,361,18,365.27,1,1,1,3,111
16203,59,35,592.9,2,2,2,6,222
16204,23,50,384.18,3,2,1,6,321
16205,31,97,757.63,2,3,2,7,232
16206,55,63,537.06,2,2,2,6,222
16207,25,19,394.38,3,1,2,6,312
16208,45,66,664.26,2,2,2,6,222
16209,89,46,2262.62,2,2,3,7,223
16210,2,123,21086.3,3,3,3,9,333
16211,89,23,547.02,2,1,2,5,212
16212,19,41,690.34,3,2,2,7,322
16213,79,6,159,2,1,1,4,211
16214,171,44,1062.75,1,2,2,5,122
16215,81,14,242.35,2,1,1,4,211
16216,267,37,914.93,1,2,2,5,122
16217,235,15,304.25,1,1,1,3,111
16218,30,84,3084.68,2,3,3,8,233
16221,37,95,860.86,2,3,2,7,232
16222,318,122,773.55,1,3,2,6,132
16224,57,96,1295.3,2,3,3,8,233
16225,45,134,1096.32,2,3,2,7,232
16226,203,8,255.12,1,1,1,3,111
16227,225,6,314.22,1,1,1,3,111
16229,87,47,1010.6,2,2,2,6,222
16230,190,35,542.03,1,2,2,5,122
16232,44,37,990.88,2,2,2,6,222
16233,71,22,536.68,2,1,2,5,212
16235,41,46,867.31,2,2,2,6,222
16236,78,20,432.2,2,1,2,5,212
16239,57,19,414.2,2,1,2,5,212
16240,24,135,3718.8,3,3,3,9,333
16241,10,655,2590.31,3,3,3,9,333
16242,8,292,3579.86,3,3,3,9,333
16243,34,51,409.1,2,2,2,6,222
16244,212,91,1522.75,1,3,3,7,133
16245,24,90,1413.66,3,3,3,9,333
16247,170,16,114.56,1,1,1,3,111
16248,62,7,152.94,2,1,1,4,211
16249,53,69,1800.07,2,2,3,7,223
16250,261,24,389.44,1,2,2,5,122
16253,67,123,3683.86,2,3,3,8,233
16255,17,270,2619.91,3,3,3,9,333
16256,267,13,752.43,1,1,2,4,112
16257,177,2,46.95,1,1,1,3,111
16258,45,135,5203.51,2,3,3,8,233
16260,51,18,1035.45,2,1,2,5,212
16261,17,119,728.54,3,3,2,8,332
16265,9,258,5447,3,3,3,9,333
16266,74,61,861.89,2,2,2,6,222
16268,71,45,667.65,2,2,2,6,222
16270,353,54,1141.24,1,2,2,5,122
16271,3,130,1404.64,3,3,3,9,333
16272,117,25,411.7,1,2,2,5,122
16274,373,65,351.75,1,2,1,4,121
16275,197,33,559.87,1,2,2,5,122
16276,177,6,810.6,1,1,2,4,112
16278,100,23,566.38,1,1,2,4,112
16279,21,106,1502.78,3,3,3,9,333
16281,72,17,2062.06,2,1,3,6,213
16282,340,11,168.3,1,1,1,3,111
16283,6,166,1570.81,3,3,3,9,333
16284,31,103,812.68,2,3,2,7,232
16287,170,8,142.5,1,1,1,3,111
16292,122,17,302.25,1,1,1,3,111
16293,22,118,2248.99,3,3,3,9,333
16295,10,79,1328.55,3,3,3,9,333
16297,269,20,301.9,1,1,1,3,111
16298,23,27,598.2,3,2,2,7,322
16302,127,11,233.22,1,1,1,3,111
16303,26,162,5360.63,2,3,3,8,233
16305,139,22,361.22,1,1,1,3,111
16306,214,41,632.27,1,2,2,5,122
16308,38,4,2560,2,1,3,6,213
16309,106,42,706.57,1,2,2,5,122
16311,18,37,616.26,3,2,2,7,322
16313,3,16,274.15,3,1,1,5,311
16315,331,14,226.37,1,1,1,3,111
16316,64,151,2938.91,2,3,3,8,233
16317,120,69,1341.65,1,2,3,6,123
16318,35,19,328.15,2,1,1,4,211
16319,218,3,404.4,1,1,2,4,112
16320,172,56,1038.46,1,2,2,5,122
16321,72,12,373.65,2,1,1,4,211
16322,1,37,326.75,3,2,1,6,321
16323,196,1,207.5,1,1,1,3,111
16324,128,111,408.59,1,3,2,6,132
16325,47,18,594.24,2,1,2,5,212
16326,6,300,3039.22,3,3,3,9,333
16327,14,317,3820.27,3,3,3,9,333
16330,18,39,251.91,3,2,1,6,321
16332,28,151,1582.8,2,3,3,8,233
16333,8,45,26626.8,3,2,3,8,323
16337,37,10,151.05,2,1,1,4,211
16338,157,11,214.8,1,1,1,3,111
16339,284,18,94.05,1,1,1,3,111
16340,107,141,534.31,1,3,2,6,132
16341,25,77,1971.87,3,3,3,9,333
16342,75,15,322.41,2,1,1,4,211
16343,16,43,328.58,3,2,1,6,321
16344,158,2,101.1,1,1,1,3,111
16345,44,37,565.46,2,2,2,6,222
16347,11,85,847.45,3,3,2,8,332
16348,32,222,1415.65,2,3,3,8,233
16349,291,9,53.5,1,1,1,3,111
16350,21,57,1116.47,3,2,2,7,322
16351,333,8,153.9,1,1,1,3,111
16352,18,28,494.44,3,2,2,7,322
16353,4,94,6675.71,3,3,3,9,333
16354,63,39,395.8,2,2,2,6,222
16356,198,31,211.77,1,2,1,4,121
16357,33,34,658.88,2,2,2,6,222
16358,1,109,2027.5,3,3,3,9,333
16359,7,66,1750.92,3,2,3,8,323
16360,5,636,3450.41,3,3,3,9,333
16361,10,104,891.21,3,3,2,8,332
16362,32,77,709.99,2,3,2,7,232
16363,53,5,109.36,2,1,1,4,211
16364,12,52,705.79,3,2,2,7,322
16365,18,51,1540.42,3,2,3,8,323
16366,19,18,327.3,3,1,1,5,311
16367,37,127,800.67,2,3,2,7,232
16368,2,69,479.91,3,2,2,7,322
16369,18,117,1545.41,3,3,3,9,333
16370,82,221,1301.91,2,3,3,8,233
16372,33,92,355.73,2,3,1,6,231
16374,66,109,466.73,2,3,2,7,232
16376,9,122,974.96,3,3,2,8,332
16377,267,5,676.2,1,1,2,4,112
16378,247,23,362.95,1,1,1,3,111
16379,4,108,2157.4,3,3,3,9,333
16380,61,31,1743.15,2,2,3,7,223
16383,75,98,643.76,2,3,2,7,232
16384,90,33,584.5,2,2,2,6,222
16385,60,57,554.86,2,2,2,6,222
16386,29,81,302.57,2,3,1,6,231
16387,323,4,94.36,1,1,1,3,111
16389,53,34,1382.07,2,2,3,7,223
16392,270,43,217.89,1,2,1,4,121
16393,2,327,3040.96,3,3,3,9,333
16394,57,83,1555.34,2,3,3,8,233
16395,61,206,1482.06,2,3,3,8,233
16398,154,82,1705.8,1,3,3,7,133
16399,19,72,408.02,3,2,2,7,322
16400,95,29,303.93,1,2,1,4,121
16401,1,186,4098.32,3,3,3,9,333
16402,265,57,293.45,1,2,1,4,121
16403,312,10,177.5,1,1,1,3,111
16404,70,23,443.05,2,1,2,5,212
16405,302,5,167.25,1,1,1,3,111
16406,19,58,154.35,3,2,1,6,321
16407,13,168,2079.68,3,3,3,9,333
16409,36,231,2022.98,2,3,3,8,233
16411,19,44,211.7,3,2,1,6,321
16412,54,30,135.99,2,2,1,5,221
16413,57,31,262.2,2,2,1,5,221
16414,22,7,126.25,3,1,1,5,311
16415,44,47,200.27,2,2,1,5,221
16416,27,71,1051.4,2,2,2,6,222
16418,45,95,631.12,2,3,2,7,232
16419,113,50,958.71,1,2,2,5,122
16422,17,369,34684.4,3,3,3,9,333
16423,25,18,346.12,3,1,1,5,311
16424,191,5,133.56,1,1,1,3,111
16425,302,21,302.7,1,1,1,3,111
16426,2,353,1863.76,3,3,3,9,333
16427,263,9,241.06,1,1,1,3,111
16429,106,2,284.55,1,1,1,3,111
16430,57,6,300.85,2,1,1,4,211
16431,213,76,623.28,1,3,2,6,132
16432,64,8,287.4,2,1,1,4,211
16433,28,17,184.26,2,1,1,4,211
16434,29,107,1511.8,2,3,3,8,233
16438,6,132,798.35,3,3,2,8,332
16440,8,282,3640.67,3,3,3,9,333
16441,67,24,381.2,2,2,1,5,221
16442,2,171,609.3,3,3,2,8,332
16444,46,84,654.67,2,3,2,7,232
16445,34,63,230.51,2,2,1,5,221
16446,1,3,168472.5,3,1,3,7,313
16447,136,34,255.91,1,2,1,4,121
16448,198,19,182.99,1,1,1,3,111
16449,198,40,707.69,1,2,2,5,122
16450,150,11,311.92,1,1,1,3,111
16451,88,14,266.97,2,1,1,4,211
16454,45,2,6.9,2,1,1,4,211
16455,64,99,1841.18,2,3,3,8,233
16456,99,110,2158.18,1,3,3,7,133
16457,218,9,208.36,1,1,1,3,111
16458,3,202,3482.74,3,3,3,9,333
16460,28,132,811.23,2,3,2,7,232
16461,178,32,142.92,1,2,1,4,121
16462,74,3,136,2,1,1,4,211
16463,21,82,1422.4,3,3,3,9,333
16464,20,230,1298.66,3,3,3,9,333
16466,34,146,1595.96,2,3,3,8,233
16468,74,2,74.9,2,1,1,4,211
16469,24,171,625.42,3,3,2,8,332
16470,52,164,752.77,2,3,2,7,232
16471,275,13,223.95,1,1,1,3,111
16473,165,18,316.11,1,1,1,3,111
16474,7,337,1810.65,3,3,3,9,333
16475,88,28,544.3,2,2,2,6,222
16477,64,146,2494.46,2,3,3,8,233
16478,25,17,331,3,1,1,5,311
16479,10,35,300.83,3,2,1,6,321
16480,76,53,769.29,2,2,2,6,222
16482,16,18,220.62,3,1,1,5,311
16483,192,19,139.35,1,1,1,3,111
16484,174,25,404.3,1,2,2,5,122
16485,77,42,363.65,2,2,1,5,221
16488,33,29,498.8,2,2,2,6,222
16491,47,39,731.5,2,2,2,6,222
16493,80,56,1351.63,2,2,3,7,223
16494,297,50,826.53,1,2,2,5,122
16495,3,88,648.26,3,3,2,8,332
16496,9,95,1599.52,3,3,3,9,333
16497,50,136,2965.69,2,3,3,8,233
16498,161,15,100.97,1,1,1,3,111
16499,360,19,365.45,1,1,1,3,111
16500,5,11,400.86,3,1,2,6,312
16503,107,84,1431.93,1,3,3,7,133
16504,25,83,465.88,3,3,2,8,332
16505,32,4,777.6,2,1,2,5,212
16506,20,3,90.3,3,1,1,5,311
16509,297,13,363.7,1,1,1,3,111
16510,372,13,248.1,1,1,1,3,111
16511,22,159,918.33,3,3,2,8,332
16513,5,35,874.59,3,2,2,7,322
16515,52,111,1624.14,2,3,3,8,233
16516,30,6,101.7,2,1,1,4,211
16517,277,17,162.7,1,1,1,3,111
16518,61,40,484.32,2,2,2,6,222
16519,25,13,215.08,3,1,1,5,311
16520,186,156,1046.57,1,3,2,6,132
16523,2,290,9418.47,3,3,3,9,333
16525,2,183,13027.45,3,3,3,9,333
16526,172,15,290.36,1,1,1,3,111
16527,81,14,228.06,2,1,1,4,211
16528,4,17,244.41,3,1,1,5,311
16529,190,30,455.25,1,2,2,5,122
16531,22,77,1244.59,3,3,3,9,333
16532,18,4,6748.8,3,1,3,7,313
16533,19,176,1082.81,3,3,2,8,332
16535,5,31,593.75,3,2,2,7,322
16536,110,54,548.12,1,2,2,5,122
16539,3,45,1388.81,3,2,3,8,323
16542,54,5,119.62,2,1,1,4,211
16545,165,3,339.3,1,1,1,3,111
16546,291,25,787.15,1,2,2,5,122
16549,10,925,4034.9,3,3,3,9,333
16550,109,251,2298.97,1,3,3,7,133
16551,96,32,922.12,1,2,2,5,122
16552,243,17,379.73,1,1,1,3,111
16553,163,84,5719.82,1,3,3,7,133
16554,42,52,837.1,2,2,2,6,222
16555,35,17,285.89,2,1,1,4,211
16556,67,207,3313.79,2,3,3,8,233
16557,24,11,281.85,3,1,1,5,311
16558,1,460,8338.49,3,3,3,9,333
16560,27,56,841.41,2,2,2,6,222
16561,6,31,511.12,3,2,2,7,322
16563,54,19,1077.74,2,1,2,5,212
16565,364,3,173.7,1,1,1,3,111
16566,15,18,614.66,3,1,2,6,312
16567,194,35,865.6,1,2,2,5,122
16569,3,5,124.2,3,1,1,5,311
16570,15,126,3738.4,3,3,3,9,333
16571,27,87,1421.69,2,3,3,8,233
16572,127,57,1009.6,1,2,2,5,122
16573,85,42,663.61,2,2,2,6,222
16574,71,28,451.44,2,2,2,6,222
16581,183,9,105.84,1,1,1,3,111
16582,113,6,313.62,1,1,1,3,111
16583,374,14,233.45,1,1,1,3,111
16584,80,28,936.08,2,2,2,6,222
16586,249,8,463.95,1,1,2,4,112
16587,232,13,225.15,1,1,1,3,111
16589,71,33,459.24,2,2,2,6,222
16591,69,10,213.5,2,1,1,4,211
16592,4,216,4113.68,3,3,3,9,333
16593,51,27,330.03,2,2,1,5,221
16594,75,53,181.09,2,2,1,5,221
16595,61,85,360.16,2,3,1,6,231
16596,16,12,250.15,3,1,1,5,311
16597,4,7,90.04,3,1,1,5,311
16598,286,10,145.05,1,1,1,3,111
16600,4,62,813.52,3,2,2,7,322
16601,41,30,242.7,2,2,1,5,221
16602,36,29,528.08,2,2,2,6,222
16603,75,34,482.47,2,2,2,6,222
16607,18,172,3347.71,3,3,3,9,333
16609,15,276,5493.46,3,3,3,9,333
16610,219,6,75.66,1,1,1,3,111
16611,186,10,129.49,1,1,1,3,111
16612,33,66,1187.66,2,2,2,6,222
16613,70,30,618.59,2,2,2,6,222
16614,183,26,506.19,1,2,2,5,122
16616,15,33,500.42,3,2,2,7,322
16617,236,5,151.85,1,1,1,3,111
16618,31,96,2647.59,2,3,3,8,233
16619,264,14,226.21,1,1,1,3,111
16620,4,9,178.96,3,1,1,5,311
16621,52,29,813.48,2,2,2,6,222
16623,246,5,129.45,1,1,1,3,111
16624,81,48,810.57,2,2,2,6,222
16625,275,23,333.08,1,1,1,3,111
16626,1,179,4413.1,3,3,3,9,333
16627,79,20,322.8,2,1,1,4,211
16628,30,117,2188.05,2,3,3,8,233
16629,74,60,408.63,2,2,2,6,222
16633,17,152,2883.1,3,3,3,9,333
16634,223,9,217.9,1,1,1,3,111
16637,32,69,1154.47,2,2,2,6,222
16638,23,94,1680.72,3,3,3,9,333
16639,31,50,1257.51,2,2,3,7,223
16641,106,12,231.1,1,1,1,3,111
16642,5,34,688.33,3,2,2,7,322
16643,246,27,487.51,1,2,2,5,122
16644,178,62,833.78,1,2,2,5,122
16647,170,14,214.06,1,1,1,3,111
16648,43,19,290.66,2,1,1,4,211
16650,72,24,518.42,2,2,2,6,222
16652,59,118,6773.97,2,3,3,8,233
16653,16,69,1212.66,3,2,3,8,323
16654,141,29,601.27,1,2,2,5,122
16655,18,258,3789.52,3,3,3,9,333
16656,22,73,8625.8,3,3,3,9,333
16657,10,192,874.43,3,3,2,8,332
16658,368,8,123.24,1,1,1,3,111
16659,189,2,39.12,1,1,1,3,111
16660,16,16,1267.65,3,1,3,7,313
16665,362,9,135.4,1,1,1,3,111
16666,19,32,118.98,3,2,1,6,321
16667,68,52,567.18,2,2,2,6,222
16668,15,20,306.72,3,1,1,5,311
16669,24,156,1348.88,3,3,3,9,333
16670,17,252,4095.9,3,3,3,9,333
16671,28,6,1692.27,2,1,3,6,213
16672,2,114,8134.94,3,3,3,9,333
16674,55,93,304.24,2,3,1,6,231
16676,34,89,1592.12,2,3,3,8,233
16678,3,163,3109.99,3,3,3,9,333
16679,366,3,129.75,1,1,1,3,111
16680,43,10,183.7,2,1,1,4,211
16681,73,44,1770.34,2,2,3,7,223
16682,5,30,1028,3,2,2,7,322
16684,4,277,66653.56,3,3,3,9,333
16685,61,62,324.24,2,2,1,5,221
16686,47,544,2959.88,2,3,3,8,233
16688,1,62,1260.86,3,2,3,8,323
16689,76,13,422.6,2,1,2,5,212
16690,72,12,225.58,2,1,1,4,211
16692,256,3,1276,1,1,3,5,113
16693,69,59,477.86,2,2,2,6,222
16696,135,10,657.9,1,1,2,4,112
16697,241,21,112.75,1,1,1,3,111
16698,227,5,1998,1,1,3,5,113
16700,9,308,5076.55,3,3,3,9,333
16701,9,144,5398.3,3,3,3,9,333
16705,1,270,14034.99,3,3,3,9,333
16706,37,123,531.35,2,3,2,7,232
16708,46,27,656.63,2,2,2,6,222
16709,85,79,3029.87,2,3,3,8,233
16710,19,394,2467.99,3,3,3,9,333
16711,3,22,1651.03,3,1,3,7,313
16712,9,438,3611.31,3,3,3,9,333
16713,19,619,6910.78,3,3,3,9,333
16714,219,87,1129.06,1,3,2,6,132
16715,78,19,301.72,2,1,1,4,211
16716,267,2,901.2,1,1,2,4,112
16717,24,198,3843.08,3,3,3,9,333
16718,369,44,606.05,1,2,2,5,122
16719,15,196,1770.22,3,3,3,9,333
16720,26,25,152.95,2,2,1,5,221
16721,262,37,292.47,1,2,1,4,121
16722,17,225,4730.81,3,3,3,9,333
16723,91,42,576.4,2,2,2,6,222
16725,302,145,758.27,1,3,2,6,132
16726,26,178,1358.74,2,3,3,8,233
16727,364,44,256.32,1,2,1,4,121
16728,46,263,1048.28,2,3,2,7,232
16729,38,656,7205.33,2,3,3,8,233
16730,52,82,743.11,2,3,2,7,232
16732,32,28,603.75,2,2,2,6,222
16734,52,52,646.76,2,2,2,6,222
16735,79,116,2247.41,2,3,3,8,233
16737,53,1,417.6,2,1,2,5,212
16738,298,1,3.75,1,1,1,3,111
16739,177,13,323,1,1,1,3,111
16742,47,1,464.9,2,1,2,5,212
16743,29,190,2213.13,2,3,3,8,233
16744,11,236,1291.91,3,3,3,9,333
16745,87,355,7180.7,2,3,3,8,233
16746,5,444,6680.11,3,3,3,9,333
16747,38,42,836.06,2,2,2,6,222
16748,18,69,1515.9,3,2,3,8,323
16750,45,95,623.93,2,3,2,7,232
16751,31,25,1764.72,2,2,3,7,223
16752,373,9,207.5,1,1,1,3,111
16753,58,34,223.92,2,2,1,5,221
16754,372,2,2002.4,1,1,3,5,113
16755,114,165,1475.43,1,3,3,7,133
16756,215,13,239.4,1,1,1,3,111
16757,319,7,106.83,1,1,1,3,111
16758,65,22,369.34,2,1,1,4,211
16759,8,42,789.79,3,2,2,7,322
16761,97,13,316.62,1,1,1,3,111
16762,20,63,1207.24,3,2,3,8,323
16763,199,23,611.85,1,1,2,4,112
16764,4,700,2790.95,3,3,3,9,333
16765,294,1,34,1,1,1,3,111
16766,273,34,1145.6,1,2,2,5,122
16767,31,221,5575.56,2,3,3,8,233
16768,48,54,478.09,2,2,2,6,222
16769,260,38,361.54,1,2,1,4,121
16770,58,140,757.1,2,3,2,7,232
16771,33,254,2242.61,2,3,3,8,233
16773,57,26,171.59,2,2,1,5,221
16774,68,48,661.52,2,2,2,6,222
16775,10,157,1691.51,3,3,3,9,333
16776,60,71,371.54,2,2,1,5,221
16777,80,48,222.62,2,2,1,5,221
16778,74,16,245.94,2,1,1,4,211
16779,2,331,10611.72,3,3,3,9,333
16780,100,59,422.24,1,2,2,5,122
16781,372,17,311.25,1,1,1,3,111
16782,10,183,2267.95,3,3,3,9,333
16784,20,3,107.6,3,1,1,5,311
16788,123,148,594.39,1,3,2,6,132
16789,8,5,80.8,3,1,1,5,311
16790,4,93,1545.62,3,3,3,9,333
16791,29,314,1705.78,2,3,3,8,233
16792,282,12,110.38,1,1,1,3,111
16793,57,16,243.84,2,1,1,4,211
16794,1,278,1196.5,3,3,3,9,333
