Date,Week,Month,Year,Location,Rate
06/29/2005,26,6,2005,Mid-Mississippi,244.00
06/29/2005,26,6,2005,Lower Illinois,236.00
06/29/2005,26,6,2005,St. Louis,172.00
06/29/2005,26,6,2005,Cincinnati,176.00
06/29/2005,26,6,2005,Lower Ohio,182.00
06/29/2005,26,6,2005,Cairo-Memphis,161.00
07/06/2005,27,7,2005,Twin Cities,294.00
07/06/2005,27,7,2005,Mid-Mississippi,257.00
07/06/2005,27,7,2005,Lower Illinois,248.00
07/06/2005,27,7,2005,St. Louis,182.00
07/06/2005,27,7,2005,Cincinnati,191.00
07/06/2005,27,7,2005,Lower Ohio,192.00
07/06/2005,27,7,2005,Cairo-Memphis,166.00
07/13/2005,28,7,2005,Twin Cities,317.00
07/13/2005,28,7,2005,Mid-Mississippi,270.00
07/13/2005,28,7,2005,Lower Illinois,258.00
07/13/2005,28,7,2005,St. Louis,181.00
07/13/2005,28,7,2005,Cincinnati,205.00
07/13/2005,28,7,2005,Lower Ohio,205.00
07/13/2005,28,7,2005,Cairo-Memphis,165.00
07/20/2005,29,7,2005,Twin Cities,410.00
07/20/2005,29,7,2005,Mid-Mississippi,345.00
07/20/2005,29,7,2005,Lower Illinois,311.00
07/20/2005,29,7,2005,St. Louis,276.00
07/20/2005,29,7,2005,Cincinnati,247.00
07/20/2005,29,7,2005,Lower Ohio,248.00
07/20/2005,29,7,2005,Cairo-Memphis,238.00
07/27/2005,30,7,2005,Twin Cities,415.00
07/27/2005,30,7,2005,Mid-Mississippi,328.00
07/27/2005,30,7,2005,Lower Illinois,276.00
07/27/2005,30,7,2005,St. Louis,273.00
07/27/2005,30,7,2005,Cincinnati,232.00
07/27/2005,30,7,2005,Lower Ohio,236.00
07/27/2005,30,7,2005,Cairo-Memphis,242.00
08/03/2005,31,8,2005,Twin Cities,331.00
08/03/2005,31,8,2005,Mid-Mississippi,273.00
08/03/2005,31,8,2005,Lower Illinois,253.00
08/03/2005,31,8,2005,St. Louis,237.00
08/03/2005,31,8,2005,Cincinnati,219.00
08/03/2005,31,8,2005,Lower Ohio,221.00
08/03/2005,31,8,2005,Cairo-Memphis,225.00
08/10/2005,32,8,2005,Twin Cities,347.00
08/10/2005,32,8,2005,Mid-Mississippi,293.00
08/10/2005,32,8,2005,Lower Illinois,273.00
08/10/2005,32,8,2005,St. Louis,274.00
08/10/2005,32,8,2005,Cincinnati,251.00
08/10/2005,32,8,2005,Lower Ohio,255.00
08/10/2005,32,8,2005,Cairo-Memphis,259.00
08/17/2005,33,8,2005,Twin Cities,385.00
08/17/2005,33,8,2005,Mid-Mississippi,319.00
08/17/2005,33,8,2005,Lower Illinois,317.00
08/17/2005,33,8,2005,St. Louis,328.00
08/17/2005,33,8,2005,Cincinnati,313.00
08/17/2005,33,8,2005,Lower Ohio,317.00
08/17/2005,33,8,2005,Cairo-Memphis,329.00
08/24/2005,34,8,2005,Twin Cities,374.00
08/24/2005,34,8,2005,Mid-Mississippi,319.00
08/24/2005,34,8,2005,Lower Illinois,328.00
08/24/2005,34,8,2005,St. Louis,353.00
08/24/2005,34,8,2005,Cincinnati,334.00
08/24/2005,34,8,2005,Lower Ohio,338.00
08/24/2005,34,8,2005,Cairo-Memphis,371.00
08/31/2005,35,8,2005,Twin Cities,510.00
08/31/2005,35,8,2005,Mid-Mississippi,520.00
08/31/2005,35,8,2005,Lower Illinois,500.00
08/31/2005,35,8,2005,St. Louis,600.00
08/31/2005,35,8,2005,Cincinnati,513.00
08/31/2005,35,8,2005,Lower Ohio,513.00
08/31/2005,35,8,2005,Cairo-Memphis,594.00
09/07/2005,36,9,2005,Twin Cities,536.00
09/07/2005,36,9,2005,Mid-Mississippi,550.00
09/07/2005,36,9,2005,Lower Illinois,560.00
09/07/2005,36,9,2005,St. Louis,685.00
09/07/2005,36,9,2005,Cincinnati,595.00
09/07/2005,36,9,2005,Lower Ohio,605.00
09/07/2005,36,9,2005,Cairo-Memphis,750.00
09/14/2005,37,9,2005,Twin Cities,550.00
09/14/2005,37,9,2005,Mid-Mississippi,645.00
09/14/2005,37,9,2005,Lower Illinois,670.00
09/14/2005,37,9,2005,St. Louis,703.00
09/14/2005,37,9,2005,Cincinnati,688.00
09/14/2005,37,9,2005,Lower Ohio,704.00
09/14/2005,37,9,2005,Cairo-Memphis,767.00
09/21/2005,38,9,2005,Twin Cities,485.00
09/21/2005,38,9,2005,Mid-Mississippi,508.00
09/21/2005,38,9,2005,Lower Illinois,542.00
09/21/2005,38,9,2005,St. Louis,509.00
09/21/2005,38,9,2005,Cincinnati,550.00
09/21/2005,38,9,2005,Lower Ohio,552.00
09/21/2005,38,9,2005,Cairo-Memphis,550.00
09/28/2005,39,9,2005,Twin Cities,548.00
09/28/2005,39,9,2005,Mid-Mississippi,611.00
09/28/2005,39,9,2005,Lower Illinois,633.00
09/28/2005,39,9,2005,St. Louis,715.00
09/28/2005,39,9,2005,Cincinnati,646.00
09/28/2005,39,9,2005,Lower Ohio,654.00
09/28/2005,39,9,2005,Cairo-Memphis,710.00
10/05/2005,40,10,2005,Twin Cities,593.00
10/05/2005,40,10,2005,Mid-Mississippi,658.00
10/05/2005,40,10,2005,Lower Illinois,717.00
10/05/2005,40,10,2005,St. Louis,771.00
10/05/2005,40,10,2005,Cincinnati,792.00
10/05/2005,40,10,2005,Lower Ohio,825.00
10/05/2005,40,10,2005,Cairo-Memphis,787.00
10/12/2005,41,10,2005,Twin Cities,673.00
10/12/2005,41,10,2005,Mid-Mississippi,804.00
10/12/2005,41,10,2005,Lower Illinois,838.00
10/12/2005,41,10,2005,St. Louis,921.00
10/12/2005,41,10,2005,Cincinnati,829.00
10/12/2005,41,10,2005,Lower Ohio,850.00
10/12/2005,41,10,2005,Cairo-Memphis,829.00
10/19/2005,42,10,2005,Twin Cities,625.00
10/19/2005,42,10,2005,Mid-Mississippi,642.00
10/19/2005,42,10,2005,Lower Illinois,654.00
10/19/2005,42,10,2005,St. Louis,642.00
10/19/2005,42,10,2005,Cincinnati,680.00
10/19/2005,42,10,2005,Lower Ohio,680.00
10/19/2005,42,10,2005,Cairo-Memphis,571.00
10/26/2005,43,10,2005,Twin Cities,715.00
10/26/2005,43,10,2005,Mid-Mississippi,690.00
10/26/2005,43,10,2005,Lower Illinois,586.00
10/26/2005,43,10,2005,St. Louis,535.00
10/26/2005,43,10,2005,Cincinnati,503.00
10/26/2005,43,10,2005,Lower Ohio,510.00
10/26/2005,43,10,2005,Cairo-Memphis,482.00
11/02/2005,44,11,2005,Twin Cities,520.00
11/02/2005,44,11,2005,Mid-Mississippi,504.00
11/02/2005,44,11,2005,Lower Illinois,450.00
11/02/2005,44,11,2005,St. Louis,383.00
11/02/2005,44,11,2005,Cincinnati,430.00
11/02/2005,44,11,2005,Lower Ohio,430.00
11/02/2005,44,11,2005,Cairo-Memphis,348.00
11/09/2005,45,11,2005,Twin Cities,415.00
11/09/2005,45,11,2005,Mid-Mississippi,359.00
11/09/2005,45,11,2005,Lower Illinois,359.00
11/09/2005,45,11,2005,St. Louis,278.00
11/09/2005,45,11,2005,Cincinnati,395.00
11/09/2005,45,11,2005,Lower Ohio,386.00
11/09/2005,45,11,2005,Cairo-Memphis,266.00
11/16/2005,46,11,2005,Twin Cities,410.00
11/16/2005,46,11,2005,Mid-Mississippi,363.00
11/16/2005,46,11,2005,Lower Illinois,375.00
11/16/2005,46,11,2005,St. Louis,326.00
11/16/2005,46,11,2005,Cincinnati,360.00
11/16/2005,46,11,2005,Lower Ohio,360.00
11/16/2005,46,11,2005,Cairo-Memphis,283.00
11/23/2005,47,11,2005,Twin Cities,353.00
11/23/2005,47,11,2005,Mid-Mississippi,359.00
11/23/2005,47,11,2005,Lower Illinois,367.00
11/23/2005,47,11,2005,St. Louis,320.00
11/23/2005,47,11,2005,Cincinnati,327.00
11/23/2005,47,11,2005,Lower Ohio,327.00
11/23/2005,47,11,2005,Cairo-Memphis,275.00
11/30/2005,48,11,2005,Twin Cities,
11/30/2005,48,11,2005,Mid-Mississippi,365.00
11/30/2005,48,11,2005,Lower Illinois,366.00
11/30/2005,48,11,2005,St. Louis,322.00
11/30/2005,48,11,2005,Cincinnati,327.00
11/30/2005,48,11,2005,Lower Ohio,327.00
11/30/2005,48,11,2005,Cairo-Memphis,275.00
12/07/2005,49,12,2005,Twin Cities,
12/07/2005,49,12,2005,Mid-Mississippi,
12/07/2005,49,12,2005,Lower Illinois,478.00
12/07/2005,49,12,2005,St. Louis,386.00
12/07/2005,49,12,2005,Cincinnati,388.00
12/07/2005,49,12,2005,Lower Ohio,388.00
12/07/2005,49,12,2005,Cairo-Memphis,343.00
12/14/2005,50,12,2005,Twin Cities,
12/14/2005,50,12,2005,Mid-Mississippi,
12/14/2005,50,12,2005,Lower Illinois,552.00
12/14/2005,50,12,2005,St. Louis,436.00
12/14/2005,50,12,2005,Cincinnati,414.00
12/14/2005,50,12,2005,Lower Ohio,414.00
12/14/2005,50,12,2005,Cairo-Memphis,359.00
12/21/2005,51,12,2005,Twin Cities,
12/21/2005,51,12,2005,Mid-Mississippi,
12/21/2005,51,12,2005,Lower Illinois,508.00
12/21/2005,51,12,2005,St. Louis,448.00
12/21/2005,51,12,2005,Cincinnati,423.00
12/21/2005,51,12,2005,Lower Ohio,423.00
12/21/2005,51,12,2005,Cairo-Memphis,351.00
12/28/2005,52,12,2005,Twin Cities,
12/28/2005,52,12,2005,Mid-Mississippi,
12/28/2005,52,12,2005,Lower Illinois,443.00
12/28/2005,52,12,2005,St. Louis,400.00
12/28/2005,52,12,2005,Cincinnati,399.00
12/28/2005,52,12,2005,Lower Ohio,392.00
12/28/2005,52,12,2005,Cairo-Memphis,348.00
01/04/2006,1,1,2006,Twin Cities,
01/04/2006,1,1,2006,Mid-Mississippi,
01/04/2006,1,1,2006,Lower Illinois,409.00
01/04/2006,1,1,2006,St. Louis,375.00
01/04/2006,1,1,2006,Cincinnati,390.00
01/04/2006,1,1,2006,Lower Ohio,393.00
01/04/2006,1,1,2006,Cairo-Memphis,352.00
01/11/2006,2,1,2006,Twin Cities,
01/11/2006,2,1,2006,Mid-Mississippi,
01/11/2006,2,1,2006,Lower Illinois,379.00
01/11/2006,2,1,2006,St. Louis,373.00
01/11/2006,2,1,2006,Cincinnati,372.00
01/11/2006,2,1,2006,Lower Ohio,373.00
01/11/2006,2,1,2006,Cairo-Memphis,358.00
01/18/2006,3,1,2006,Twin Cities,
01/18/2006,3,1,2006,Mid-Mississippi,
01/18/2006,3,1,2006,Lower Illinois,400.00
01/18/2006,3,1,2006,St. Louis,393.00
01/18/2006,3,1,2006,Cincinnati,362.00
01/18/2006,3,1,2006,Lower Ohio,363.00
01/18/2006,3,1,2006,Cairo-Memphis,351.00
01/25/2006,4,1,2006,Twin Cities,
01/25/2006,4,1,2006,Mid-Mississippi,
01/25/2006,4,1,2006,Lower Illinois,383.00
01/25/2006,4,1,2006,St. Louis,357.00
01/25/2006,4,1,2006,Cincinnati,313.00
01/25/2006,4,1,2006,Lower Ohio,324.00
01/25/2006,4,1,2006,Cairo-Memphis,279.00
02/01/2006,5,2,2006,Twin Cities,
02/01/2006,5,2,2006,Mid-Mississippi,
02/01/2006,5,2,2006,Lower Illinois,413.00
02/01/2006,5,2,2006,St. Louis,406.00
02/01/2006,5,2,2006,Cincinnati,348.00
02/01/2006,5,2,2006,Lower Ohio,364.00
02/01/2006,5,2,2006,Cairo-Memphis,337.00
02/08/2006,6,2,2006,Twin Cities,
02/08/2006,6,2,2006,Mid-Mississippi,
02/08/2006,6,2,2006,Lower Illinois,475.00
02/08/2006,6,2,2006,St. Louis,448.00
02/08/2006,6,2,2006,Cincinnati,383.00
02/08/2006,6,2,2006,Lower Ohio,391.00
02/08/2006,6,2,2006,Cairo-Memphis,365.00
02/15/2006,7,2,2006,Twin Cities,
02/15/2006,7,2,2006,Mid-Mississippi,
02/15/2006,7,2,2006,Lower Illinois,427.00
02/15/2006,7,2,2006,St. Louis,389.00
02/15/2006,7,2,2006,Cincinnati,350.00
02/15/2006,7,2,2006,Lower Ohio,351.00
02/15/2006,7,2,2006,Cairo-Memphis,333.00
02/22/2006,8,2,2006,Twin Cities,
02/22/2006,8,2,2006,Mid-Mississippi,
02/22/2006,8,2,2006,Lower Illinois,375.00
02/22/2006,8,2,2006,St. Louis,342.00
02/22/2006,8,2,2006,Cincinnati,303.00
02/22/2006,8,2,2006,Lower Ohio,303.00
02/22/2006,8,2,2006,Cairo-Memphis,289.00
03/01/2006,9,3,2006,Twin Cities,
03/01/2006,9,3,2006,Mid-Mississippi,383.00
03/01/2006,9,3,2006,Lower Illinois,384.00
03/01/2006,9,3,2006,St. Louis,328.00
03/01/2006,9,3,2006,Cincinnati,308.00
03/01/2006,9,3,2006,Lower Ohio,309.00
03/01/2006,9,3,2006,Cairo-Memphis,282.00
03/08/2006,10,3,2006,Twin Cities,
03/08/2006,10,3,2006,Mid-Mississippi,383.00
03/08/2006,10,3,2006,Lower Illinois,377.00
03/08/2006,10,3,2006,St. Louis,330.00
03/08/2006,10,3,2006,Cincinnati,344.00
03/08/2006,10,3,2006,Lower Ohio,344.00
03/08/2006,10,3,2006,Cairo-Memphis,297.00
03/15/2006,11,3,2006,Twin Cities,
03/15/2006,11,3,2006,Mid-Mississippi,375.00
03/15/2006,11,3,2006,Lower Illinois,337.00
03/15/2006,11,3,2006,St. Louis,307.00
03/15/2006,11,3,2006,Cincinnati,309.00
03/15/2006,11,3,2006,Lower Ohio,313.00
03/15/2006,11,3,2006,Cairo-Memphis,271.00
03/22/2006,12,3,2006,Twin Cities,
03/22/2006,12,3,2006,Mid-Mississippi,358.00
03/22/2006,12,3,2006,Lower Illinois,333.00
03/22/2006,12,3,2006,St. Louis,301.00
03/22/2006,12,3,2006,Cincinnati,293.00
03/22/2006,12,3,2006,Lower Ohio,296.00
03/22/2006,12,3,2006,Cairo-Memphis,242.00
03/29/2006,13,3,2006,Twin Cities,372.00
03/29/2006,13,3,2006,Mid-Mississippi,327.00
03/29/2006,13,3,2006,Lower Illinois,322.00
03/29/2006,13,3,2006,St. Louis,263.00
03/29/2006,13,3,2006,Cincinnati,249.00
03/29/2006,13,3,2006,Lower Ohio,250.00
03/29/2006,13,3,2006,Cairo-Memphis,240.00
04/05/2006,14,4,2006,Twin Cities,384.00
04/05/2006,14,4,2006,Mid-Mississippi,354.00
04/05/2006,14,4,2006,Lower Illinois,343.00
04/05/2006,14,4,2006,St. Louis,273.00
04/05/2006,14,4,2006,Cincinnati,266.00
04/05/2006,14,4,2006,Lower Ohio,268.00
04/05/2006,14,4,2006,Cairo-Memphis,244.00
04/12/2006,15,4,2006,Twin Cities,374.00
04/12/2006,15,4,2006,Mid-Mississippi,337.00
04/12/2006,15,4,2006,Lower Illinois,328.00
04/12/2006,15,4,2006,St. Louis,267.00
04/12/2006,15,4,2006,Cincinnati,253.00
04/12/2006,15,4,2006,Lower Ohio,253.00
04/12/2006,15,4,2006,Cairo-Memphis,238.00
04/19/2006,16,4,2006,Twin Cities,363.00
04/19/2006,16,4,2006,Mid-Mississippi,315.00
04/19/2006,16,4,2006,Lower Illinois,295.00
04/19/2006,16,4,2006,St. Louis,215.00
04/19/2006,16,4,2006,Cincinnati,290.00
04/19/2006,16,4,2006,Lower Ohio,290.00
04/19/2006,16,4,2006,Cairo-Memphis,215.00
04/26/2006,17,4,2006,Twin Cities,358.00
04/26/2006,17,4,2006,Mid-Mississippi,309.00
04/26/2006,17,4,2006,Lower Illinois,288.00
04/26/2006,17,4,2006,St. Louis,205.00
04/26/2006,17,4,2006,Cincinnati,235.00
04/26/2006,17,4,2006,Lower Ohio,236.00
04/26/2006,17,4,2006,Cairo-Memphis,202.00
05/03/2006,18,5,2006,Twin Cities,361.00
05/03/2006,18,5,2006,Mid-Mississippi,323.00
05/03/2006,18,5,2006,Lower Illinois,311.00
05/03/2006,18,5,2006,St. Louis,256.00
05/03/2006,18,5,2006,Cincinnati,241.00
05/03/2006,18,5,2006,Lower Ohio,241.00
05/03/2006,18,5,2006,Cairo-Memphis,220.00
05/10/2006,19,5,2006,Twin Cities,378.00
05/10/2006,19,5,2006,Mid-Mississippi,361.00
05/10/2006,19,5,2006,Lower Illinois,354.00
05/10/2006,19,5,2006,St. Louis,300.00
05/10/2006,19,5,2006,Cincinnati,271.00
05/10/2006,19,5,2006,Lower Ohio,271.00
05/10/2006,19,5,2006,Cairo-Memphis,250.00
05/17/2006,20,5,2006,Twin Cities,434.00
05/17/2006,20,5,2006,Mid-Mississippi,407.00
05/17/2006,20,5,2006,Lower Illinois,393.00
05/17/2006,20,5,2006,St. Louis,326.00
05/17/2006,20,5,2006,Cincinnati,312.00
05/17/2006,20,5,2006,Lower Ohio,312.00
05/17/2006,20,5,2006,Cairo-Memphis,291.00
05/24/2006,21,5,2006,Twin Cities,447.00
05/24/2006,21,5,2006,Mid-Mississippi,406.00
05/24/2006,21,5,2006,Lower Illinois,384.00
05/24/2006,21,5,2006,St. Louis,317.00
05/24/2006,21,5,2006,Cincinnati,333.00
05/24/2006,21,5,2006,Lower Ohio,333.00
05/24/2006,21,5,2006,Cairo-Memphis,302.00
05/31/2006,22,5,2006,Twin Cities,434.00
05/31/2006,22,5,2006,Mid-Mississippi,379.00
05/31/2006,22,5,2006,Lower Illinois,351.00
05/31/2006,22,5,2006,St. Louis,273.00
05/31/2006,22,5,2006,Cincinnati,303.00
05/31/2006,22,5,2006,Lower Ohio,303.00
05/31/2006,22,5,2006,Cairo-Memphis,273.00
06/07/2006,23,6,2006,Twin Cities,466.00
06/07/2006,23,6,2006,Mid-Mississippi,388.00
06/07/2006,23,6,2006,Lower Illinois,374.00
06/07/2006,23,6,2006,St. Louis,282.00
06/07/2006,23,6,2006,Cincinnati,307.00
06/07/2006,23,6,2006,Lower Ohio,307.00
06/07/2006,23,6,2006,Cairo-Memphis,274.00
06/14/2006,24,6,2006,Twin Cities,469.00
06/14/2006,24,6,2006,Mid-Mississippi,397.00
06/14/2006,24,6,2006,Lower Illinois,387.00
06/14/2006,24,6,2006,St. Louis,281.00
06/14/2006,24,6,2006,Cincinnati,303.00
06/14/2006,24,6,2006,Lower Ohio,303.00
06/14/2006,24,6,2006,Cairo-Memphis,271.00
06/21/2006,25,6,2006,Twin Cities,442.00
06/21/2006,25,6,2006,Mid-Mississippi,384.00
06/21/2006,25,6,2006,Lower Illinois,382.00
06/21/2006,25,6,2006,St. Louis,298.00
06/21/2006,25,6,2006,Cincinnati,323.00
06/21/2006,25,6,2006,Lower Ohio,323.00
06/21/2006,25,6,2006,Cairo-Memphis,272.00
06/28/2006,26,6,2006,Twin Cities,482.00
06/28/2006,26,6,2006,Mid-Mississippi,423.00
06/28/2006,26,6,2006,Lower Illinois,416.00
06/28/2006,26,6,2006,St. Louis,335.00
06/28/2006,26,6,2006,Cincinnati,395.00
06/28/2006,26,6,2006,Lower Ohio,395.00
06/28/2006,26,6,2006,Cairo-Memphis,305.00
07/05/2006,27,7,2006,Twin Cities,533.00
07/05/2006,27,7,2006,Mid-Mississippi,458.00
07/05/2006,27,7,2006,Lower Illinois,443.00
07/05/2006,27,7,2006,St. Louis,415.00
07/05/2006,27,7,2006,Cincinnati,469.00
07/05/2006,27,7,2006,Lower Ohio,475.00
07/05/2006,27,7,2006,Cairo-Memphis,383.00
07/12/2006,28,7,2006,Twin Cities,592.00
07/12/2006,28,7,2006,Mid-Mississippi,504.00
07/12/2006,28,7,2006,Lower Illinois,493.00
07/12/2006,28,7,2006,St. Louis,481.00
07/12/2006,28,7,2006,Cincinnati,480.00
07/12/2006,28,7,2006,Lower Ohio,482.00
07/12/2006,28,7,2006,Cairo-Memphis,419.00
07/19/2006,29,7,2006,Twin Cities,647.00
07/19/2006,29,7,2006,Mid-Mississippi,561.00
07/19/2006,29,7,2006,Lower Illinois,526.00
07/19/2006,29,7,2006,St. Louis,504.00
07/19/2006,29,7,2006,Cincinnati,479.00
07/19/2006,29,7,2006,Lower Ohio,486.00
07/19/2006,29,7,2006,Cairo-Memphis,470.00
07/26/2006,30,7,2006,Twin Cities,594.00
07/26/2006,30,7,2006,Mid-Mississippi,509.00
07/26/2006,30,7,2006,Lower Illinois,495.00
07/26/2006,30,7,2006,St. Louis,469.00
07/26/2006,30,7,2006,Cincinnati,467.00
07/26/2006,30,7,2006,Lower Ohio,467.00
07/26/2006,30,7,2006,Cairo-Memphis,456.00
08/02/2006,31,8,2006,Twin Cities,602.00
08/02/2006,31,8,2006,Mid-Mississippi,522.00
08/02/2006,31,8,2006,Lower Illinois,498.00
08/02/2006,31,8,2006,St. Louis,490.00
08/02/2006,31,8,2006,Cincinnati,460.00
08/02/2006,31,8,2006,Lower Ohio,463.00
08/02/2006,31,8,2006,Cairo-Memphis,466.00
08/09/2006,32,8,2006,Twin Cities,595.00
08/09/2006,32,8,2006,Mid-Mississippi,566.00
08/09/2006,32,8,2006,Lower Illinois,572.00
08/09/2006,32,8,2006,St. Louis,560.00
08/09/2006,32,8,2006,Cincinnati,551.00
08/09/2006,32,8,2006,Lower Ohio,551.00
08/09/2006,32,8,2006,Cairo-Memphis,568.00
08/16/2006,33,8,2006,Twin Cities,570.00
08/16/2006,33,8,2006,Mid-Mississippi,571.00
08/16/2006,33,8,2006,Lower Illinois,569.00
08/16/2006,33,8,2006,St. Louis,553.00
08/16/2006,33,8,2006,Cincinnati,557.00
08/16/2006,33,8,2006,Lower Ohio,557.00
08/16/2006,33,8,2006,Cairo-Memphis,551.00
08/23/2006,34,8,2006,Twin Cities,603.00
08/23/2006,34,8,2006,Mid-Mississippi,558.00
08/23/2006,34,8,2006,Lower Illinois,579.00
08/23/2006,34,8,2006,St. Louis,572.00
08/23/2006,34,8,2006,Cincinnati,567.00
08/23/2006,34,8,2006,Lower Ohio,568.00
08/23/2006,34,8,2006,Cairo-Memphis,542.00
08/30/2006,35,8,2006,Twin Cities,587.00
08/30/2006,35,8,2006,Mid-Mississippi,576.00
08/30/2006,35,8,2006,Lower Illinois,569.00
08/30/2006,35,8,2006,St. Louis,539.00
08/30/2006,35,8,2006,Cincinnati,554.00
08/30/2006,35,8,2006,Lower Ohio,555.00
08/30/2006,35,8,2006,Cairo-Memphis,504.00
09/06/2006,36,9,2006,Twin Cities,538.00
09/06/2006,36,9,2006,Mid-Mississippi,525.00
09/06/2006,36,9,2006,Lower Illinois,504.00
09/06/2006,36,9,2006,St. Louis,483.00
09/06/2006,36,9,2006,Cincinnati,523.00
09/06/2006,36,9,2006,Lower Ohio,526.00
09/06/2006,36,9,2006,Cairo-Memphis,426.00
09/13/2006,37,9,2006,Twin Cities,565.00
09/13/2006,37,9,2006,Mid-Mississippi,561.00
09/13/2006,37,9,2006,Lower Illinois,514.00
09/13/2006,37,9,2006,St. Louis,495.00
09/13/2006,37,9,2006,Cincinnati,575.00
09/13/2006,37,9,2006,Lower Ohio,575.00
09/13/2006,37,9,2006,Cairo-Memphis,466.00
09/20/2006,38,9,2006,Twin Cities,588.00
09/20/2006,38,9,2006,Mid-Mississippi,552.00
09/20/2006,38,9,2006,Lower Illinois,540.00
09/20/2006,38,9,2006,St. Louis,480.00
09/20/2006,38,9,2006,Cincinnati,531.00
09/20/2006,38,9,2006,Lower Ohio,532.00
09/20/2006,38,9,2006,Cairo-Memphis,426.00
09/26/2006,38,9,2006,Twin Cities,591.00
09/26/2006,38,9,2006,Mid-Mississippi,572.00
09/26/2006,38,9,2006,Lower Illinois,581.00
09/26/2006,38,9,2006,St. Louis,501.00
09/26/2006,38,9,2006,Cincinnati,528.00
09/26/2006,38,9,2006,Lower Ohio,529.00
09/26/2006,38,9,2006,Cairo-Memphis,421.00
10/03/2006,39,10,2006,Twin Cities,632.00
10/03/2006,39,10,2006,Mid-Mississippi,639.00
10/03/2006,39,10,2006,Lower Illinois,608.00
10/03/2006,39,10,2006,St. Louis,605.00
10/03/2006,39,10,2006,Cincinnati,646.00
10/03/2006,39,10,2006,Lower Ohio,648.00
10/03/2006,39,10,2006,Cairo-Memphis,546.00
10/10/2006,40,10,2006,Twin Cities,616.00
10/10/2006,40,10,2006,Mid-Mississippi,619.00
10/10/2006,40,10,2006,Lower Illinois,562.00
10/10/2006,40,10,2006,St. Louis,570.00
10/10/2006,40,10,2006,Cincinnati,643.00
10/10/2006,40,10,2006,Lower Ohio,647.00
10/10/2006,40,10,2006,Cairo-Memphis,543.00
10/17/2006,41,10,2006,Twin Cities,592.00
10/17/2006,41,10,2006,Mid-Mississippi,597.00
10/17/2006,41,10,2006,Lower Illinois,554.00
10/17/2006,41,10,2006,St. Louis,513.00
10/17/2006,41,10,2006,Cincinnati,578.00
10/17/2006,41,10,2006,Lower Ohio,582.00
10/17/2006,41,10,2006,Cairo-Memphis,450.00
10/24/2006,42,10,2006,Twin Cities,490.00
10/24/2006,42,10,2006,Mid-Mississippi,461.00
10/24/2006,42,10,2006,Lower Illinois,450.00
10/24/2006,42,10,2006,St. Louis,350.00
10/24/2006,42,10,2006,Cincinnati,400.00
10/24/2006,42,10,2006,Lower Ohio,400.00
10/24/2006,42,10,2006,Cairo-Memphis,310.00
10/31/2006,43,10,2006,Twin Cities,648.00
10/31/2006,43,10,2006,Mid-Mississippi,543.00
10/31/2006,43,10,2006,Lower Illinois,528.00
10/31/2006,43,10,2006,St. Louis,439.00
10/31/2006,43,10,2006,Cincinnati,389.00
10/31/2006,43,10,2006,Lower Ohio,389.00
10/31/2006,43,10,2006,Cairo-Memphis,325.00
11/07/2006,44,11,2006,Twin Cities,548.00
11/07/2006,44,11,2006,Mid-Mississippi,494.00
11/07/2006,44,11,2006,Lower Illinois,459.00
11/07/2006,44,11,2006,St. Louis,409.00
11/07/2006,44,11,2006,Cincinnati,401.00
11/07/2006,44,11,2006,Lower Ohio,401.00
11/07/2006,44,11,2006,Cairo-Memphis,300.00
11/14/2006,45,11,2006,Twin Cities,498.00
11/14/2006,45,11,2006,Mid-Mississippi,438.00
11/14/2006,45,11,2006,Lower Illinois,445.00
11/14/2006,45,11,2006,St. Louis,378.00
11/14/2006,45,11,2006,Cincinnati,377.00
11/14/2006,45,11,2006,Lower Ohio,377.00
11/14/2006,45,11,2006,Cairo-Memphis,281.00
11/21/2006,46,11,2006,Twin Cities,
11/21/2006,46,11,2006,Mid-Mississippi,468.00
11/21/2006,46,11,2006,Lower Illinois,464.00
11/21/2006,46,11,2006,St. Louis,379.00
11/21/2006,46,11,2006,Cincinnati,375.00
11/21/2006,46,11,2006,Lower Ohio,375.00
11/21/2006,46,11,2006,Cairo-Memphis,278.00
11/28/2006,47,11,2006,Twin Cities,
11/28/2006,47,11,2006,Mid-Mississippi,448.00
11/28/2006,47,11,2006,Lower Illinois,445.00
11/28/2006,47,11,2006,St. Louis,364.00
11/28/2006,47,11,2006,Cincinnati,373.00
11/28/2006,47,11,2006,Lower Ohio,373.00
11/28/2006,47,11,2006,Cairo-Memphis,261.00
12/05/2006,48,12,2006,Twin Cities,
12/05/2006,48,12,2006,Mid-Mississippi,404.00
12/05/2006,48,12,2006,Lower Illinois,377.00
12/05/2006,48,12,2006,St. Louis,284.00
12/05/2006,48,12,2006,Cincinnati,332.00
12/05/2006,48,12,2006,Lower Ohio,332.00
12/05/2006,48,12,2006,Cairo-Memphis,222.00
12/12/2006,49,12,2006,Twin Cities,
12/12/2006,49,12,2006,Mid-Mississippi,399.00
04/12/2022,15,4,2022,Lower Ohio,785.00
12/12/2006,49,12,2006,Lower Illinois,378.00
12/12/2006,49,12,2006,St. Louis,291.00
12/12/2006,49,12,2006,Cincinnati,310.00
12/12/2006,49,12,2006,Lower Ohio,310.00
12/12/2006,49,12,2006,Cairo-Memphis,226.00
12/19/2006,50,12,2006,Twin Cities,
12/19/2006,50,12,2006,Mid-Mississippi,328.00
