folio,site_address,SiteCity,site_zip,sale_date,sale_price,bed,bath,year_built,sq_ft,total_sq_ft,neighborhood,total_stories,qualified,acreage
880790496,15916 FISHHAWK CREEK LN,LITHIA,33547,5/10/18,139000,2,2.5,2006,1248,1374,Fishhawk West Area,2,Qualified,0.03
880800374,16605 KINGLETRIDGE AVE,LITHIA,33547,2/5/16,140000,2,2,2010,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800428,5708 KINGLETSOUND PL,LITHIA,33547,6/1/16,140000,2,2,2011,1253,1617,Fishhawk West Area,2,Qualified,0.03
880790582,15815 FISHHAWK FALLS DR,LITHIA,33547,11/30/17,140000,2,2.5,2007,1383,1504,Fishhawk West Area,2,Qualified,0.03
880790544,15854 FISHHAWK VIEW DR,LITHIA,33547,2/9/18,141000,2,2.5,2006,1383,1504,Fishhawk West Area,2,Qualified,0.03
880800380,16611 KINGLETRIDGE AVE,LITHIA,33547,3/24/17,141600,2,2,2011,1253,1617,Fishhawk West Area,2,Qualified,0.03
741248686,10839 LAKE SAINT CHARLES BLVD,RIVERVIEW,33578,5/25/17,142500,3,2.5,2006,1640,1810,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.03
880800572,5720 KINGLETHILL DR,LITHIA,33547,6/27/16,143000,2,2,2012,1253,1617,Fishhawk West Area,2,Qualified,0.03
880790456,15952 FISHHAWK CREEK LN,LITHIA,33547,9/27/17,145000,2,2.5,2006,1383,1514,Fishhawk West Area,2,Qualified,0.03
721248928,6847 DARTMOUTH HILL ST,RIVERVIEW,33578,10/10/17,145000,3,2.5,2007,1640,1810,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.03
880790466,15926 FISHHAWK CREEK LN,LITHIA,33547,12/22/17,145000,2,2.5,2006,1248,1374,Fishhawk West Area,2,Qualified,0.03
880790366,15903 FISHHAWK VIEW DR,LITHIA,33547,3/28/18,145000,2,2.5,2006,1383,1514,Fishhawk West Area,2,Qualified,0.03
880781224,5864 FISHHAWK RIDGE DR,LITHIA,33547,5/11/18,145000,2,2.5,2005,1383,1504,Fishhawk West Area,2,Qualified,0.03
880790588,15809 FISHHAWK FALLS DR,LITHIA,33547,5/14/18,145000,2,2.5,2007,1383,1504,Fishhawk West Area,2,Qualified,0.03
880781344,5863 FISHHAWK RIDGE DR,LITHIA,33547,6/8/18,145000,2,2.5,2005,1383,1504,Fishhawk West Area,2,Qualified,0.03
880790472,15932 FISHHAWK CREEK LN,LITHIA,33547,6/12/18,145000,2,2.5,2006,1383,1514,Fishhawk West Area,2,Qualified,0.03
880800554,5738 KINGLETHILL DR,LITHIA,33547,8/18/16,146000,2,2,2013,1253,1617,Fishhawk West Area,2,Qualified,0.03
880781218,5874 FISHHAWK RIDGE DR,LITHIA,33547,5/30/18,147000,2,2.5,2005,1383,1504,Fishhawk West Area,2,Qualified,0.03
880800608,16436 KINGLETRIDGE AVE,LITHIA,33547,9/21/16,148300,2,2,2008,1253,1617,Fishhawk West Area,2,Qualified,0.03
880790642,15947 FISHHAWK CREEK LN,LITHIA,33547,6/18/18,148500,2,2.5,2006,1383,1514,Fishhawk West Area,2,Qualified,0.03
880781220,5876 FISHHAWK RIDGE DR,LITHIA,33547,6/1/18,150000,2,2.5,2005,1383,1504,Fishhawk West Area,2,Qualified,0.03
880800488,5522 KINGLETHILL DR,LITHIA,33547,5/1/18,154000,2,2,2010,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800512,16605 KINGLETSIDE CT,LITHIA,33547,2/28/17,155000,2,2,2011,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800458,5515 KINGLETHILL DR,LITHIA,33547,12/26/17,155000,2,2,2009,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800320,16427 KINGLETRIDGE AVE,LITHIA,33547,6/6/18,155000,2,2,2008,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800524,16617 KINGLETSIDE CT,LITHIA,33547,1/30/18,156800,2,2,2011,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800602,16442 KINGLETRIDGE AVE,LITHIA,33547,9/22/17,158900,2,2,2008,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800542,5729 KINGLETSOUND PL,LITHIA,33547,5/30/17,159900,2,2,2013,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800440,5614 KINGLETSOUND PL,LITHIA,33547,7/21/17,161900,2,2,2010,1253,1617,Fishhawk West Area,2,Qualified,0.03
880790762,15810 FISHHAWK VIEW DR,LITHIA,33547,11/29/17,162500,3,2.5,2011,1596,1624,Fishhawk West Area,2,Qualified,0.03
880800530,5717 KINGLETSOUND PL,LITHIA,33547,12/19/17,164900,2,2,2012,1253,1617,Fishhawk West Area,2,Qualified,0.03
880800566,5726 KINGLETHILL DR,LITHIA,33547,5/14/18,165000,2,2,2013,1253,1617,Fishhawk West Area,2,Qualified,0.03
880790772,15820 FISHHAWK VIEW DR,LITHIA,33547,5/10/18,165200,3,2.5,2011,1596,1624,Fishhawk West Area,2,Qualified,0.03
883297002,16952 DORMAN RD,LITHIA,33547,3/16/17,180000,2,2,2014,1446,2085,Fishhawk West Area,2,Qualified,0.03
741230130,6520 301 HWY S,RIVERVIEW,33578,10/20/17,190000,,,2008,1148,1148,N Riverview Area NE of 301 & Alafia Rvr,1,Qualified,0.03
883297044,16854 DORMAN RD,LITHIA,33547,6/27/16,197500,3,3,2010,1696,2321,Fishhawk West Area,2,Qualified,0.03
883295122,6114 FISHHAWK CROSSING BLVD,LITHIA,33547,8/14/17,202000,2,2.5,2010,1596,2196,Fishhawk West Area,2,Qualified,0.03
883297016,16946 DORMAN RD,LITHIA,33547,3/14/16,203000,3,2.5,2010,1702,2444,Fishhawk West Area,2,Qualified,0.03
883297014,16944 DORMAN RD,LITHIA,33547,10/31/17,220100,2,2.5,2010,1596,2196,Fishhawk West Area,2,Qualified,0.03
479340330,6114 OLIVEDALE DR,RIVERVIEW,33578,10/5/16,40000,2,2.5,2006,1415,1646,Lake St Charles Area,2,Qualified,0.04
721248988,10834 KENSINGTON PARK AVE,RIVERVIEW,33578,8/29/17,86000,3,2.5,2007,1824,2134,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
479340344,6144 OLIVEDALE DR,RIVERVIEW,33578,11/2/16,93000,3,2.5,2006,1590,1846,Lake St Charles Area,2,Qualified,0.04
488200364,9625 CARLSDALE DR,RIVERVIEW,33578,9/16/16,95000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.04
479340322,6106 OLIVEDALE DR,RIVERVIEW,33578,4/4/17,96500,2,2.5,2006,1358,1575,Lake St Charles Area,2,Qualified,0.04
479340330,6114 OLIVEDALE DR,RIVERVIEW,33578,2/28/17,100000,2,2.5,2006,1415,1646,Lake St Charles Area,2,Qualified,0.04
488200158,9736 CARLSDALE DR,RIVERVIEW,33578,2/17/17,105000,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.04
488200240,9808 CARLSDALE DR,RIVERVIEW,33578,5/17/17,105000,3,2.5,2007,1590,1846,Lake St Charles Area,2,Qualified,0.04
721249030,10917 KENSINGTON PARK AVE,RIVERVIEW,33578,10/31/16,110000,2,2.5,2008,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
488200362,9627 CARLSDALE DR,RIVERVIEW,33578,9/27/17,114600,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.04
488200166,9744 CARLSDALE DR,RIVERVIEW,33578,10/12/16,118500,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.04
479340346,6146 OLIVEDALE DR,RIVERVIEW,33578,5/7/18,120000,2,2.5,2006,1358,1575,Lake St Charles Area,2,Qualified,0.04
721249166,6947 HAWTHORNE TRACE LN,RIVERVIEW,33578,8/18/16,123000,2,2.5,2008,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249150,10926 SPENCER RIDGE CT,RIVERVIEW,33578,11/15/16,123000,2,2.5,2008,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
741248386,10439 HERON LAKE DR,RIVERVIEW,33578,9/16/16,125000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249134,10923 SPENCER RIDGE CT,RIVERVIEW,33578,6/12/17,125000,2,2.5,2008,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
741247436,6452 OSPREY LAKE CIR,RIVERVIEW,33578,1/12/18,126000,3,2.5,2001,1506,1640,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
740940242,10808 JOHANNA AVE,RIVERVIEW,33578,9/20/16,130000,3,2.5,2006,1584,1908,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249046,10849 KENSINGTON PARK AVE,RIVERVIEW,33578,7/26/17,130500,2,2.5,2007,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249022,10925 KENSINGTON PARK AVE,RIVERVIEW,33578,7/26/17,134000,2,2.5,2008,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249062,10829 KENSINGTON PARK AVE,RIVERVIEW,33578,10/27/17,134000,2,2.5,2007,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249024,10923 KENSINGTON PARK AVE,RIVERVIEW,33578,12/15/16,135000,3,2.5,2008,1507,1787,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249006,10906 KENSINGTON PARK AVE,RIVERVIEW,33578,8/31/16,137000,3,2.5,2008,1708,1963,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
740940248,10828 JOHANNA AVE,RIVERVIEW,33578,12/22/16,137000,3,2.5,2006,1708,1963,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249152,10928 SPENCER RIDGE CT,RIVERVIEW,33578,5/31/17,137000,3,2.5,2008,1584,1908,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249114,6946 MARBLE FAWN PL,RIVERVIEW,33578,2/27/18,137500,2,2.5,2007,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721248998,10846 KENSINGTON PARK AVE,RIVERVIEW,33578,1/5/18,138000,2,2.5,2007,1386,1696,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249184,6958 HAWTHORNE TRACE LN,RIVERVIEW,33578,5/26/17,139900,3,2.5,2006,1602,1929,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249044,10851 KENSINGTON PARK AVE,RIVERVIEW,33578,12/20/17,143000,3,2.5,2007,1584,1908,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721248992,10838 KENSINGTON PARK AVE,RIVERVIEW,33578,5/15/18,147500,3,2.5,2007,1602,1929,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249064,10827 KENSINGTON PARK AVE,RIVERVIEW,33578,12/6/17,149500,3,2.5,2007,1602,1929,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721249116,6948 MARBLE FAWN PL,RIVERVIEW,33578,12/22/17,157000,3,2.5,2007,1824,2134,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
721248988,10834 KENSINGTON PARK AVE,RIVERVIEW,33578,1/5/18,165000,3,2.5,2007,1824,2134,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.04
488200378,9609 CARLSDALE DR,RIVERVIEW,33578,9/14/16,72000,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
488200210,9769 CARLSDALE DR,RIVERVIEW,33578,10/28/16,89900,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
479340396,6212 OLIVEDALE DR,RIVERVIEW,33578,2/9/18,90000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.05
488200340,9910 CARLSDALE DR,RIVERVIEW,33578,8/16/16,91000,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
488200316,9921 CARLSDALE DR,RIVERVIEW,33578,8/19/16,94000,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
488200290,9805 CARLSDALE DR,RIVERVIEW,33578,6/23/17,95000,2,2.5,2006,1333,1618,Lake St Charles Area,2,Qualified,0.05
479340520,6125 OLIVEDALE DR,RIVERVIEW,33578,9/28/16,98000,3,2.5,2006,1708,1939,Lake St Charles Area,2,Qualified,0.05
479340392,6208 OLIVEDALE DR,RIVERVIEW,33578,3/24/17,98000,2,2.5,2006,1333,1602,Lake St Charles Area,2,Qualified,0.05
479340352,9706 FORESTDALE CT,RIVERVIEW,33578,3/24/17,99000,2,2.5,2006,1333,1602,Lake St Charles Area,2,Qualified,0.05
741248078,6556 OSPREY LAKE CIR,RIVERVIEW,33578,8/2/16,100000,3,3,2002,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
479340456,6255 OLIVEDALE DR,RIVERVIEW,33578,8/4/17,100000,2,2.5,2006,1333,1602,Lake St Charles Area,2,Qualified,0.05
741247448,6438 OSPREY LAKE CIR,RIVERVIEW,33578,9/19/16,104900,2,2.5,2001,1035,1160,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
488200378,9609 CARLSDALE DR,RIVERVIEW,33578,10/21/16,105000,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
479340448,6263 OLIVEDALE DR,RIVERVIEW,33578,8/3/17,108000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.05
488200286,9809 CARLSDALE DR,RIVERVIEW,33578,3/30/17,110000,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
488200368,9621 CARLSDALE DR,RIVERVIEW,33578,11/7/17,112000,2,2.5,2006,1333,1618,Lake St Charles Area,2,Qualified,0.05
488200312,9925 CARLSDALE DR,RIVERVIEW,33578,7/3/17,113800,3,2.5,2006,1387,1706,Lake St Charles Area,2,Qualified,0.05
479340382,6209 CRESTDALE PL,RIVERVIEW,33578,12/29/17,116000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.05
479340400,6216 OLIVEDALE DR,RIVERVIEW,33578,11/30/17,117000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.05
741247426,6442 OSPREY LAKE CIR,RIVERVIEW,33578,4/18/17,121000,3,3,2001,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741248052,6560 OSPREY LAKE CIR,RIVERVIEW,33578,4/28/17,124900,3,3,2002,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741248176,6215 OSPREY LAKE CIR,RIVERVIEW,33578,1/9/17,125000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741247438,6428 OSPREY LAKE CIR,RIVERVIEW,33578,4/6/18,125000,3,2.5,2001,1506,1640,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
488200130,9704 CARLSDALE DR,RIVERVIEW,33578,5/15/18,125000,3,2.5,2007,1387,1706,Lake St Charles Area,2,Qualified,0.05
741248064,6542 OSPREY LAKE CIR,RIVERVIEW,33578,1/26/18,126000,3,3,2002,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
488200310,9927 CARLSDALE DR,RIVERVIEW,33578,10/20/17,127000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.05
479340538,6105 OLIVEDALE DR,RIVERVIEW,33578,12/15/17,127000,3,2.5,2006,1708,1939,Lake St Charles Area,2,Qualified,0.05
488200354,9926 CARLSDALE DR,RIVERVIEW,33578,1/30/18,129000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.05
488200122,9630 CARLSDALE DR,RIVERVIEW,33578,5/31/18,132500,3,2.5,2007,1578,1876,Lake St Charles Area,2,Qualified,0.05
741248272,6224 OSPREY LAKE CIR,RIVERVIEW,33578,2/27/17,133000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741247310,6435 OSPREY LAKE CIR,RIVERVIEW,33578,7/26/17,134000,3,3,2001,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741247342,6351 OSPREY LAKE CIR,RIVERVIEW,33578,4/10/18,135000,3,3,2001,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741248192,6151 OSPREY LAKE CIR,RIVERVIEW,33578,4/20/18,135000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
488200338,9908 CARLSDALE DR,RIVERVIEW,33578,6/20/18,135000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.05
741247358,6333 OSPREY LAKE CIR,RIVERVIEW,33578,11/9/17,135900,3,3,2002,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
721249160,6955 HAWTHORNE TRACE LN,RIVERVIEW,33578,8/31/17,139900,3,2.5,2008,1584,1908,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
741248126,6301 OSPREY LAKE CIR,RIVERVIEW,33578,6/25/18,140000,3,2.5,2003,1506,1640,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.05
479340422,6244 OLIVEDALE DR,RIVERVIEW,33578,3/15/17,90000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.06
479340430,6256 OLIVEDALE DR,RIVERVIEW,33578,3/15/17,90000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.06
488200134,9708 CARLSDALE DR,RIVERVIEW,33578,12/23/16,92000,2,2.5,2007,1333,1618,Lake St Charles Area,2,Qualified,0.06
741248236,6013 OSPREY LAKE CIR,RIVERVIEW,33578,9/29/16,100000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.06
741248332,6110 OSPREY LAKE CIR,RIVERVIEW,33578,8/26/16,120000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.06
479340504,6145 OLIVEDALE DR,RIVERVIEW,33578,11/9/17,120000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.06
479340494,6207 OLIVEDALE DR,RIVERVIEW,33578,11/28/17,120000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.06
479340358,9712 FORESTDALE CT,RIVERVIEW,33578,11/9/17,125000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.06
479340528,6117 OLIVEDALE DR,RIVERVIEW,33578,4/26/18,127000,3,3,2006,1862,1998,Lake St Charles Area,2,Qualified,0.06
479340422,6244 OLIVEDALE DR,RIVERVIEW,33578,6/19/18,127500,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.06
488200150,9726 CARLSDALE DR,RIVERVIEW,33578,1/17/18,132000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.06
883296050,17040 DORMAN RD,LITHIA,33547,3/30/16,150000,3,2.5,2006,1540,2244,Fishhawk West Area,2,Qualified,0.06
747482068,1332 BIG PINE DR,VALRICO,33596,11/23/16,150900,3,2,1997,1603,2074,Bloomingdale Area,2,Qualified,0.06
883296052,17038 DORMAN RD,LITHIA,33547,8/30/17,169000,3,2.5,2006,1540,2244,Fishhawk West Area,2,Qualified,0.06
883295016,6134 FISHHAWK CROSSING BLVD,LITHIA,33547,4/14/17,172500,3,2.5,2005,1540,2244,Fishhawk West Area,2,Qualified,0.06
883294972,17037 DORMAN RD,LITHIA,33547,9/29/17,172500,3,2.5,2006,1540,2244,Fishhawk West Area,2,Qualified,0.06
883295008,6126 FISHHAWK CROSSING BLVD,LITHIA,33547,12/22/17,187500,3,2.5,2005,1540,2244,Fishhawk West Area,2,Qualified,0.06
883293404,6123 FISHHAWK CROSSING BLVD,LITHIA,33547,5/11/18,188000,3,2.5,2005,1540,2244,Fishhawk West Area,2,Qualified,0.06
883293494,16145 CHURCHVIEW DR,LITHIA,33547,6/3/16,204500,3,2.5,2006,2084,2765,Fishhawk West Area,2,Qualified,0.06
883293462,16130 BRIDGECROSSING DR,LITHIA,33547,8/19/16,210000,3,2.5,2006,2084,2765,Fishhawk West Area,2,Qualified,0.06
883293484,16108 BRIDGECROSSING DR,LITHIA,33547,8/8/17,220000,3,2.5,2009,2084,2765,Fishhawk West Area,2,Qualified,0.06
744056114,6140 HADLEY COMMONS DR,RIVERVIEW,33578,11/29/16,224000,3,2,2007,2166,2837,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.06
883293500,16139 CHURCHVIEW DR,LITHIA,33547,12/22/17,230000,3,2.5,2006,2084,2765,Fishhawk West Area,2,Qualified,0.06
744056188,6220 HADLEY COMMONS DR,RIVERVIEW,33578,8/15/17,249900,3,2,2007,1972,2584,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.06
880922215,16637 FISHHAWK BLVD,LITHIA,33547-    ,2/29/16,337500,,,2006,2480,2480,Fishhawk West Area,1,Qualified,0.06
488200102,9604 CARLSDALE DR,RIVERVIEW,33578,7/8/16,94000,3,2.5,2007,1565,1850,Lake St Charles Area,2,Qualified,0.07
479340374,6217 CRESTDALE PL,RIVERVIEW,33578,7/22/16,101000,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.07
479340412,6234 OLIVEDALE DR,RIVERVIEW,33578,6/22/17,120000,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.07
741248374,10416 HERON LAKE DR,RIVERVIEW,33578,3/13/17,126000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.07
741248158,6241 OSPREY LAKE CIR,RIVERVIEW,33578,5/19/17,126500,3,2.5,2003,1506,1640,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.07
488200384,9603 CARLSDALE DR,RIVERVIEW,33578,10/24/17,129500,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.07
479340410,6230 OLIVEDALE DR,RIVERVIEW,33578,2/20/18,130000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.07
479340476,6237 OLIVEDALE DR,RIVERVIEW,33578,6/14/18,131900,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.07
747482016,1335 BIG PINE DR,VALRICO,33596,9/8/16,150000,3,2.5,1997,1839,2419,Bloomingdale Area,2,Qualified,0.07
883294982,17049 DORMAN RD,LITHIA,33547,4/29/16,160000,3,2.5,2006,1540,2244,Fishhawk West Area,2,Qualified,0.07
747482022,1329 BIG PINE DR,VALRICO,33596,6/7/17,170000,3,2.5,1997,1839,2419,Bloomingdale Area,2,Qualified,0.07
768000988,5730 CIRCA FISHHAWK BLVD,LITHIA,33547,5/4/18,219400,,,2017,,,Fishhawk West Area,,Qualified,0.07
768000996,5722 CIRCA FISHHAWK BLVD,LITHIA,33547,9/29/17,221100,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000954,5703 COLONY GLEN RD,LITHIA,33547,1/19/18,229000,3,2.5,2017,1606,2146,Fishhawk West Area,2,Qualified,0.07
768000984,5734 CIRCA FISHHAWK BLVD,LITHIA,33547,11/15/17,230000,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000956,5701 COLONY GLEN RD,LITHIA,33547,2/21/18,231000,3,2.5,2017,1606,2146,Fishhawk West Area,2,Qualified,0.07
768000990,5728 CIRCA FISHHAWK BLVD,LITHIA,33547,5/29/18,235000,,,2017,,,Fishhawk West Area,,Qualified,0.07
768000950,5707 COLONY GLEN RD,LITHIA,33547,3/13/18,235100,,,2017,,,Fishhawk West Area,,Qualified,0.07
768000982,5736 CIRCA FISHHAWK BLVD,LITHIA,33547,11/10/17,236000,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000980,5738 CIRCA FISHHAWK BLVD,LITHIA,33547,10/16/17,237700,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000992,5726 CIRCA FISHHAWK BLVD,LITHIA,33547,5/17/18,238000,,,2017,,,Fishhawk West Area,,Qualified,0.07
768000944,5713 COLONY GLEN RD,LITHIA,33547,12/13/17,240000,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000994,5724 CIRCA FISHHAWK BLVD,LITHIA,33547,5/4/18,240000,,,2017,,,Fishhawk West Area,,Qualified,0.07
768000978,5740 CIRCA FISHHAWK BLVD,LITHIA,33547,9/15/17,241200,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000986,5732 CIRCA FISHHAWK BLVD,LITHIA,33547,10/12/17,241900,3,2.5,2017,1777,2307,Fishhawk West Area,2,Qualified,0.07
768000952,5705 COLONY GLEN RD,LITHIA,33547,2/21/18,242000,,,2017,,,Fishhawk West Area,,Qualified,0.07
747486750,1118 GEORGIA TRACE AVE,VALRICO,33596,9/21/17,245000,2,2.5,2004,2274,2898,Bloomingdale Area,2,Qualified,0.07
488200276,9821 CARLSDALE DR,RIVERVIEW,33578,7/25/16,86400,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.08
488200218,9761 CARLSDALE DR,RIVERVIEW,33578,9/30/16,90000,3,2.5,2006,1578,1876,Lake St Charles Area,2,Qualified,0.08
488200318,9919 CARLSDALE DR,RIVERVIEW,33578,11/10/16,105000,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.08
488200276,9821 CARLSDALE DR,RIVERVIEW,33578,4/24/17,120000,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.08
479340368,9726 FORESTDALE CT,RIVERVIEW,33578,1/31/18,125000,3,2.5,2006,1387,1690,Lake St Charles Area,2,Qualified,0.08
741248390,10433 HERON LAKE DR,RIVERVIEW,33578,4/7/17,127000,3,3,2003,1412,1488,N Riverview Area NE of 301 & Alafia Rvr,2,Qualified,0.08
488200320,9915 CARLSDALE DR,RIVERVIEW,33578,4/17/18,134000,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.08
479340388,6203 CRESTDALE PL,RIVERVIEW,33578,3/20/18,139000,3,2.5,2006,1565,1850,Lake St Charles Area,2,Qualified,0.08
883293408,6127 FISHHAWK CROSSING BLVD,LITHIA,33547,7/21/16,156900,3,2.5,2005,1540,2244,Fishhawk West Area,2,Qualified,0.08
883294956,17019 DORMAN RD,LITHIA,33547,8/4/17,175000,3,2.5,2006,1540,2244,Fishhawk West Area,2,Qualified,0.08
768000666,5824 VILLAGE CENTER DR,LITHIA,33547,11/29/16,177100,3,2.5,2016,1777,2307,Fishhawk West Area,2,Qualified,0.08
883293416,6135 FISHHAWK CROSSING BLVD,LITHIA,33547,2/12/16,183000,3,2.5,2005,1540,2244,Fishhawk West Area,2,Qualified,0.08
768000668,5822 VILLAGE CENTER DR,LITHIA,33547,11/29/16,184000,2,2.5,2016,1422,2149,Fishhawk West Area,2,Qualified,0.08
747486906,1112 SAVANNAH LANDINGS AVE,VALRICO,33596,3/14/17,186000,2,2,2002,1676,2191,Bloomingdale Area,1,Qualified,0.08
883295012, *** CONFIDENTIAL SITE *** ***,*******,99999,11/30/17,189900,3,2.5,2005,1540,2244,Fishhawk West Area,2,Qualified,0.08
768000770,5830 CIRCA FISHHAWK BLVD,LITHIA,33547,12/28/16,193000,2,2.5,2016,1422,2149,Fishhawk West Area,2,Qualified,0.08
747486858,1119 GEORGIA TRACE AVE,VALRICO,33596,10/11/17,195500,2,2.5,2003,2274,2898,Bloomingdale Area,2,Qualified,0.08
768000720,5815 CIRCA FISHHAWK BLVD,LITHIA,33547,1/27/17,200000,2,2.5,2017,1422,2021,Fishhawk West Area,2,Qualified,0.08
